rpm,torque,efficiency
2920.726652,14.55829928,92
2924.442533,16.6077756,92
2831.544101,16.46643231,92
2853.839951,13.07420689,92
2838.976145,12.29682016,92
3303.468306,12.86219062,92
3336.911515,13.56890436,92
3340.627679,12.36749315,92
3314.616232,11.872793,92
3262.593053,10.74204939,92
3314.616232,10.38869252,92
3366.639127,11.51943613,92
3162.262576,10.31801684,92
3177.126382,9.611303096,92
3188.274307,12.50883374,92
3128.819084,11.51943613,92
3024.77301,11.73144432,92
2957.886025,12.29682016,92
3047.068577,10.74204939,92
3162.262576,9.11660833,92
3151.114934,8.056537719,92
3552.435991,11.94346329,92
3221.717516,14.20494241,92
3165.978457,13.28622048,92
3121.387323,12.22614987,92
2835.260265,13.78092063,92
2586.292296,19.22261428,92
2422.790999,20.00000101,92
2341.040492,21.13074192,92
